trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,price
600,Used,f,77734,2008,Black,5.5,Gasoline,Mtn,unsp,Alloy,unsp,50,36950
63,Used,f,55042,2008,Silver,6.3,Gasoline,SoA,Harman Kardon,Alloy,20,45,39990
63,Used,f,58915,2009,Black,6.3,Gasoline,WSC,Premium,Chrome,20,49,39991
63,Used,f,46526,2009,Black,6.3,Gasoline,SoA,Harman Kardon,Alloy,unsp,59,46990
65,Used,f,137951,2007,Black,6,Gasoline,WSC,Harman Kardon,Alloy,unsp,58,35850
65,Used,f,75973,2007,Black,6,Gasoline,Mid,Premium,Alloy,unsp,61,44950
550,Used,f,76407,2010,Black,5.5,Gasoline,ESC,unsp,Alloy,unsp,66,39800
550,Used,f,38592,2010,Gray,5.5,Gasoline,SoA,Premium,unsp,unsp,52,37400
550,Used,t,41219,2011,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,0,46988
550,Used,t,20205,2011,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,72,59888
550,CPO,f,27608,2011,White,5.5,Gasoline,WSC,unsp,Alloy,unsp,58,59995
550,Used,t,34602,2010,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,69,35995
550,Used,t,17590,2011,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,77,48999
550,Used,f,29000,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,64,47990
550,CPO,f,47641,2010,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,1,43988
550,Used,f,12520,2010,Blue,5.5,Gasoline,WSC,Harman Kardon,Alloy,19,84,47995
550,CPO,f,31029,2010,Black,5.5,Gasoline,Mtn,Premium,Alloy,unsp,67,52888
550,Used,f,59379,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Premium,unsp,55,47994
550,Used,t,38418,2011,White,5.5,Gasoline,SoA,unsp,unsp,unsp,0,52991
550,CPO,f,8845,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0,65461
550,Used,f,21356,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,58,46994
550,Used,t,68098,2010,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,35,35799
550,CPO,f,15116,2011,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,80,54900
550,Used,f,17632,2011,Silver,5.5,Gasoline,Mtn,unsp,Alloy,unsp,53,49995
550,Used,t,27317,2011,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,0,46487
550,Used,f,43680,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,69,49891
550,Used,f,72069,2010,White,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,87,37995
550,Used,t,97355,2010,White,5.5,Gasoline,WSC,Premium,Alloy,unsp,43,35995
550,CPO,f,40024,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,80,55989
550,Used,f,39339,2012,Black,4.6,Gasoline,WSC,Premium,Alloy,unsp,76,49900
550,Used,t,15356,2013,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,51,53999
550,CPO,t,20176,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,75,62778
550,CPO,t,23454,2012,White,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,76,58991
550,CPO,f,16314,2013,White,4.6,Gasoline,ESC,Premium,Alloy,unsp,84,64995
550,CPO,f,23996,2012,Black,4.6,Gasoline,ESC,Harman Kardon,Alloy,18,104,60999
550,CPO,t,31087,2012,White,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,76,63888
550,CPO,f,41473,2012,Gray,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,30,48993
550,Used,t,38707,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,18,74,43999
550,CPO,t,17757,2013,White,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,86,71900
550,CPO,t,29849,2012,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,73,62888
550,Used,f,25125,2012,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,72,59888
550,CPO,f,10404,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,78,64980
550,CPO,f,28293,2012,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,79,52998
550,CPO,f,25518,2012,White,4.6,Gasoline,SoA,unsp,Alloy,unsp,70,57995
550,CPO,t,7895,2013,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,74,64995
550,Used,t,19175,2012,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,36,63990
550,Used,f,20675,2012,Blue,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,64,59994
550,Used,t,13459,2012,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,59000
550,Used,f,9248,2012,Silver,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,65,76687
550,Used,f,19034,2012,Black,4.6,Gasoline,Pac,unsp,Alloy,unsp,60,63995
550,CPO,f,46123,2012,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,39,51988
550,CPO,t,2813,2012,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,79,61995
550,CPO,t,33509,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,13,63888
550,CPO,f,23398,2012,White,4.6,Gasoline,WSC,unsp,unsp,unsp,6,59888
550,CPO,f,19414,2013,Silver,4.6,Gasoline,SoA,Harman Kardon,Alloy,18,80,59991
550,CPO,f,30216,2013,Silver,4.6,Gasoline,Pac,Harman Kardon,unsp,unsp,41,59989
63,Used,f,34362,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,41,73988
63,Used,f,37281,2012,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,18,69995
63,Used,t,10369,2011,Black,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,106,89995
63,CPO,t,28701,2012,Black,5.5,Gasoline,Pac,Harman Kardon,Premium,unsp,35,78888
550,Used,f,71024,2007,White,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,81,26777
550,Used,f,58959,2009,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,23,28995
550,CPO,f,69985,2009,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,68,26987
550,Used,t,63555,2007,Gray,5.5,Gasoline,ESC,unsp,unsp,unsp,6,24950
550,Used,f,67555,2008,White,5.5,Gasoline,Mid,unsp,Alloy,unsp,47,33000
550,Used,t,28756,2007,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,59,32900
550,Used,f,75788,2007,Gray,5.5,Gasoline,New,unsp,Alloy,unsp,36,28496
550,Used,f,47698,2007,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,72,32995
550,Used,f,31052,2007,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,54,33989
550,Used,f,35233,2008,unsp,5.5,Gasoline,New,Harman Kardon,unsp,unsp,16,34998
550,Used,t,113917,2008,White,5.5,Gasoline,Mid,unsp,Alloy,unsp,53,24995
550,Used,f,28303,2008,Gray,5.5,Gasoline,Mid,unsp,Alloy,unsp,35,36995
550,Used,f,73569,2008,Beige,5.5,Gasoline,New,unsp,unsp,unsp,15,26998
550,Used,f,102454,2008,Gray,5.5,Gasoline,Mid,unsp,Alloy,unsp,56,21499
550,Used,t,63018,2008,Silver,5.5,Gasoline,Mid,Premium,Alloy,unsp,67,32220
550,Used,f,74000,2009,Black,5.5,Gasoline,WNC,unsp,Alloy,unsp,54,26995
550,Used,f,50556,2007,Silver,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,66,33992
550,Used,f,89168,2008,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,7,25900
550,Used,f,106000,2007,unsp,5.5,Gasoline,ENC,Premium,Alloy,unsp,56,25734
550,Used,f,91651,2008,Gray,5.5,Gasoline,WSC,unsp,unsp,unsp,31,28990
550,Used,f,64780,2009,Gray,5.5,Gasoline,ESC,Premium,unsp,unsp,45,29850
350,CPO,f,32482,2012,Black,3,Diesel,ESC,Bang Olufsen,unsp,unsp,43,58991
550,CPO,f,45445,2010,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,58,48900
550,Used,f,21623,2010,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,57,37999
550,CPO,f,27377,2010,Black,5.5,Gasoline,New,unsp,Alloy,unsp,46,42995
550,Used,f,70015,2010,Gray,5.5,Gasoline,ENC,Harman Kardon,Alloy,18,91,30000
550,Used,t,39497,2010,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,69,42499
550,Used,f,57654,2011,Black,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,21,37995
550,CPO,f,34716,2011,White,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,57,57900
550,Used,f,30178,2011,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,101,54900
550,Used,f,37447,2010,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,72,48999
550,Used,t,55590,2011,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,22,42995
550,Used,t,36419,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,42,41900
550,Used,f,25400,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,69,59999
550,Used,f,46170,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,12,40799
550,CPO,f,30599,2011,Black,5.5,Gasoline,New,unsp,unsp,unsp,14,54998
550,Used,f,47450,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,75,46000
550,Used,f,47144,2010,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,63,37499
550,Used,t,37806,2011,Gray,5.5,Gasoline,Mid,Premium,Alloy,unsp,33,38000
550,Used,f,48706,2011,White,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,94,46900
550,Used,t,66399,2010,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,73,42995
550,CPO,f,30000,2011,Red,5.5,Gasoline,SoA,Premium,Alloy,unsp,70,51993
550,Used,f,57891,2011,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,68,41995
550,CPO,f,43649,2012,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,72,51995
550,CPO,f,23491,2013,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,70,73990
550,CPO,t,21024,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,77,64982
550,CPO,f,14409,2013,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,38,65991
550,Used,f,4354,2013,White,4.6,Gasoline,Mid,unsp,unsp,unsp,1,53000
550,CPO,f,12636,2013,Gray,4.6,Gasoline,WNC,Harman Kardon,unsp,unsp,82,72950
550,Used,t,26687,2012,Black,4.6,Gasoline,WSC,Bang Olufsen,Alloy,unsp,64,59999
550,Used,f,48420,2012,Black,4.6,Gasoline,Mid,unsp,Alloy,unsp,54,47795
550,CPO,f,40468,2012,Silver,4.6,Gasoline,WNC,Premium,unsp,unsp,96,59980
550,Used,t,16531,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,54700
550,Used,f,51958,2013,Black,4.6,Gasoline,Mid,Harman Kardon,unsp,unsp,21,49995
550,CPO,t,18246,2012,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,68001
550,CPO,t,9765,2013,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,74,59995
550,Used,f,52869,2012,Gray,4.6,Gasoline,SoA,Premium,Premium,unsp,54,43499
550,CPO,t,28825,2012,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,0,68995
550,CPO,t,27443,2013,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,69981
550,CPO,t,33478,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,20,72,52999
550,Used,f,14700,2012,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,10,59980
550,Used,f,32316,2012,Silver,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,69,45995
550,Used,f,13114,2012,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,75,61900
550,Used,f,1117,2013,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,74411
550,CPO,t,22058,2012,Black,4.6,Gasoline,WSC,Premium,Alloy,unsp,73,65988
550,Used,f,47228,2012,Black,4.6,Gasoline,Mid,Harman Kardon,unsp,unsp,21,45495
550,Used,t,24874,2012,Silver,4.6,Gasoline,ESC,unsp,Alloy,unsp,35,48577
550,CPO,f,6,2013,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,0,114075
550,CPO,t,16815,2012,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,3,69992
550,CPO,f,22374,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,66900
550,Used,t,28333,2013,Silver,4.6,Gasoline,WSC,Harman Kardon,Alloy,18,91,50995
550,New,f,5,2013,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,35,107135
400,Used,f,83177,2010,Black,3.5,Hybrid,WSC,Harman Kardon,Alloy,18,86,29850
400,CPO,f,39663,2010,Silver,3.5,Hybrid,SoA,Premium,Alloy,18,69,44990
400,Used,f,34727,2010,White,3.5,Hybrid,Mid,unsp,unsp,unsp,67,38995
400,Used,f,40727,2010,White,3.5,Hybrid,ENC,Premium,Alloy,unsp,78,34991
600,New,f,10,2015,Black,6,Gasoline,Mid,Premium,Alloy,unsp,61,164385
600,New,f,50,2015,Black,unsp,unsp,Pac,unsp,unsp,unsp,2,175905
63,Used,f,7930,2014,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,67,135999
63,New,f,12,2015,White,5.5,Gasoline,Pac,unsp,unsp,20,20,175101
63,Used,t,8219,2014,Black,5.5,Gasoline,ENC,unsp,unsp,20,83,139800
63,New,f,10,2015,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,94,161375
63,New,f,9,2015,Black,5.5,Gasoline,SoA,unsp,Alloy,20,64,146075
65,New,f,3,2015,unsp,6,Gasoline,Pac,unsp,unsp,unsp,104,224625
unsp,New,f,20,2015,Black,unsp,unsp,WSC,unsp,unsp,unsp,0,225335
550,New,f,7,2014,White,4.6,Gasoline,Mtn,unsp,unsp,unsp,1,102920
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,117880
550,New,f,1,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,68,110550
550,CPO,f,886,2015,Silver,4.6,Gasoline,Pac,unsp,Alloy,19,45,91881
550,New,f,1,2015,White,4.6,Gasoline,SoA,Premium,unsp,unsp,85,118875
550,New,f,22,2015,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,87,108765
550,New,f,22,2015,Blue,4.6,Gasoline,ESC,Premium,Alloy,19,83,119655
550,New,f,9,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0,111605
550,New,f,5,2014,White,4.6,Gasoline,Pac,Premium,unsp,unsp,64,95890
550,New,f,5,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,120085
550,New,f,12,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,110171
550,New,f,5,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1,110750
550,New,f,68,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,18,78,112465
550,New,f,1,2015,White,4.6,Gasoline,Pac,unsp,Alloy,19,86,116350
550,New,f,17,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,19,90,121130
550,New,f,13,2015,White,4.6,Gasoline,SoA,unsp,unsp,19,13,111460
550,New,f,5,2014,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,79,102625
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,19,82,106475
550,New,f,18,2015,White,4.6,Gasoline,SoA,Premium,Alloy,19,77,118420
550,Used,f,10820,2014,White,4.6,Gasoline,Pac,unsp,Alloy,unsp,76,97991
550,New,f,11,2015,White,4.6,Gasoline,WSC,Premium,Alloy,unsp,66,117100
550,New,f,10,2015,Silver,4.6,Gasoline,SoA,Premium,unsp,unsp,72,100815
550,New,f,20,2015,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,67,109300
550,New,f,15,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,113405
550,New,f,5,2014,unsp,4.6,Gasoline,SoA,unsp,unsp,unsp,59,105910
550,New,f,11,2015,White,4.6,Gasoline,WSC,unsp,unsp,unsp,1,117570
550,New,f,14,2015,Gray,4.6,Gasoline,Pac,unsp,unsp,unsp,1,126225
550,New,f,9,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,19,73,106675
550,New,f,10,2015,unsp,4.6,Gasoline,SoA,Premium,Alloy,unsp,57,107010
550,New,f,5,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1,104690
550,New,f,11,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,1,112955
550,New,f,9,2015,unsp,4.6,Gasoline,Pac,Premium,unsp,unsp,77,120310
550,New,f,475,2015,Black,4.6,Gasoline,Pac,unsp,unsp,19,7,107575
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,19,66,113945
550,New,f,5,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0,102575
550,New,f,1,2014,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,64,109430
550,New,f,10,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,12,119881
550,New,f,7,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,19,10,100882
550,New,f,11,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,109300
550,New,f,8,2015,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,48,113915
550,New,f,10,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,18,75,105025
550,New,f,26,2015,White,4.6,Gasoline,Mtn,unsp,Alloy,unsp,14,120965
550,New,f,6,2015,White,4.6,Gasoline,Pac,Premium,Alloy,18,76,111070
550,New,f,17,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,81,107435
550,Used,f,9627,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,48,96885
550,Used,f,511,2014,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,20,104475
550,New,f,25,2014,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,67,104975
550,New,f,4,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,0,106885
550,New,f,12,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0,117230
550,New,f,10,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,20,7,102375
550,New,f,10,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,65,105805
550,New,f,18,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,1,112955
550,New,f,10,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,60,111235
550,New,f,11,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,49,112955
550,New,f,14,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,116675
550,New,f,10,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,3,107215
550,New,f,18,2015,White,4.6,Gasoline,ESC,Premium,unsp,unsp,76,110290
550,New,f,12,2015,Red,4.6,Gasoline,New,Premium,unsp,unsp,74,106115
550,New,f,10,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,66,122415
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,58,110435
550,New,f,7,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,20,3,117075
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,74,127695
550,New,f,12,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,19,84,122655
550,New,f,25,2015,Black,4.6,Gasoline,ENC,unsp,unsp,18,79,117665
550,New,f,5,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,107320
550,New,f,15,2015,White,4.6,Gasoline,Mid,Premium,unsp,unsp,74,109600
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,20,67,116665
550,New,f,12,2015,Silver,4.6,Gasoline,New,Premium,unsp,unsp,74,109275
550,New,f,10,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,66,108835
550,New,f,9,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,114055
550,New,f,9,2014,Black,4.6,Gasoline,New,unsp,Alloy,18,83,105885
550,New,f,21,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,121275
550,New,f,13,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,18,85,103795
550,New,f,16,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,76,110085
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,19,84,120805
550,New,f,6,2015,White,4.6,Gasoline,Mtn,Premium,Alloy,unsp,67,108590
550,New,f,10,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,73,115065
550,New,f,16,2015,White,4.6,Gasoline,New,unsp,unsp,unsp,77,116310
550,New,f,9,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,66,104095
550,New,f,1,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,65,118990
550,New,f,8,2015,Black,4.6,Gasoline,WNC,unsp,unsp,unsp,48,121075
550,New,f,39,2014,White,4.6,Gasoline,Mid,Premium,unsp,unsp,75,114720
550,New,f,9,2015,Silver,4.6,Gasoline,New,unsp,unsp,unsp,0,111525
550,New,f,15,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,66,109625
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,unsp,unsp,74,134585
550,New,f,14,2015,Blue,4.6,Gasoline,Mid,Premium,unsp,unsp,76,110585
550,Used,t,6669,2014,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,65,86950
550,New,f,20,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,65,123625
550,New,f,6,2015,White,4.6,Gasoline,Mid,unsp,unsp,unsp,3,109460
550,New,f,20,2015,unsp,4.6,Gasoline,Mtn,Premium,unsp,unsp,74,115240
550,New,f,12,2015,Silver,4.6,Gasoline,WNC,unsp,Alloy,18,63,115215
550,New,f,8,2015,White,4.6,Gasoline,Mid,Premium,unsp,unsp,82,121320
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,20,77,107825
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,59,116165
550,New,f,12,2014,Silver,4.6,Gasoline,New,unsp,unsp,unsp,54,103190
550,New,f,4,2014,unsp,4.6,Gasoline,Mtn,unsp,unsp,unsp,60,130745
550,New,f,6,2015,Red,4.6,Gasoline,Mid,unsp,unsp,19,4,115295
550,CPO,f,11428,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,98995
550,New,f,24,2015,Black,4.6,Gasoline,New,Premium,Alloy,unsp,66,111365
550,New,f,8,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,115565
550,New,f,7,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,19,4,110935
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,Alloy,18,63,136585
550,New,f,21,2015,unsp,4.6,Gasoline,ENC,unsp,unsp,18,79,107015
550,New,f,2249,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,62,128215
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,96,109575
550,New,f,14,2015,Silver,4.6,Gasoline,SoA,Premium,unsp,unsp,86,108145
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,76,111365
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,107865
550,New,f,5,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69,132335
550,New,f,31,2014,Black,4.6,Gasoline,New,unsp,Alloy,18,82,113335
550,New,f,10,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,58,107515
550,New,f,5,2015,White,4.6,Gasoline,Mid,unsp,Alloy,18,85,107400
550,New,f,16,2015,Silver,4.6,Gasoline,ENC,unsp,unsp,unsp,2,115565
550,New,f,18,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,18,81,117315
550,New,f,56,2015,Silver,4.7,Gasoline,Mid,Premium,Alloy,unsp,76,138265
550,New,f,18,2015,Silver,4.7,Gasoline,SoA,Premium,unsp,unsp,86,137275
550,New,f,25,2015,Black,4.7,unsp,WSC,unsp,unsp,unsp,0,149575
unsp,New,f,25,2015,Black,4.7,Gasoline,New,Premium,Alloy,unsp,76,149575
550,New,f,4,2015,White,4.7,Gasoline,New,unsp,unsp,unsp,0,137360
550,New,f,2,2015,Gray,4.7,Gasoline,Mid,unsp,Alloy,19,110,135375
320,Used,f,86188,1995,Blue,3.2,Gasoline,SoA,unsp,unsp,unsp,5,4250
320,Used,f,151233,1995,White,3.2,Gasoline,WSC,unsp,Alloy,unsp,17,7200
320,Used,f,142461,1995,Black,3.2,Gasoline,SoA,unsp,unsp,unsp,6,3999
320,Used,f,106285,1995,Blue,3.2,Gasoline,Mtn,Premium,Alloy,unsp,37,5837
420,Used,f,177652,1995,Silver,4.2,Gasoline,WNC,Premium,Alloy,unsp,24,5995
420,Used,f,97600,1997,Black,4.2,Gasoline,SoA,unsp,Alloy,unsp,15,5495
420,Used,f,246565,1997,Black,4.2,Gasoline,SoA,Premium,unsp,unsp,24,3985
500,Used,f,114314,1995,Black,5,Gasoline,WSC,Premium,Alloy,unsp,31,5480
500,Used,f,112483,1999,Black,5,Gasoline,Pac,unsp,unsp,unsp,29,10995
500,Used,f,144695,1999,Black,5,Gasoline,SoA,unsp,unsp,unsp,32,8695
500,Used,f,70763,1999,Black,5,Gasoline,Pac,unsp,Alloy,unsp,14,9995
430,Used,f,150031,2001,Silver,4.3,Gasoline,ENC,unsp,Alloy,unsp,24,4995
430,Used,f,158148,2002,White,4.3,Gasoline,Pac,unsp,Alloy,unsp,57,7500
430,Used,f,126852,2003,Gray,4.3,Gasoline,Pac,unsp,unsp,unsp,5,11888
430,Used,f,116634,2005,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,6,13999
430,Used,f,114155,2000,Black,4.3,Gasoline,Pac,unsp,unsp,20,10,6995
430,Used,f,134079,2002,Black,4.3,Gasoline,SoA,unsp,Alloy,unsp,15,8950
430,Used,f,159881,2001,Silver,4.3,Gasoline,Mid,Bose,Alloy,unsp,63,5995
430,Used,f,126002,2001,Silver,4.3,Gasoline,Mtn,unsp,unsp,unsp,6,5788
430,Used,f,130842,2003,Silver,4.3,Gasoline,Pac,Bose,Alloy,17,35,9888
430,Used,f,87391,2005,White,4.3,Gasoline,SoA,Bose,unsp,unsp,20,11998
430,Used,f,100580,2004,Blue,4.3,Gasoline,SoA,Premium,unsp,unsp,33,18995
430,Used,f,113000,2002,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,6,8999
430,Used,f,180998,2002,Gold,4.3,Gasoline,ENC,unsp,Alloy,unsp,51,5995
430,Used,f,256374,2003,Black,4.3,Gasoline,ESC,Premium,Alloy,unsp,54,6990
430,Used,f,65248,2004,Silver,4.3,Gasoline,Pac,Premium,unsp,20,36,15995
430,Used,f,161134,2000,Black,4.3,Gasoline,WSC,unsp,unsp,unsp,8,8399
430,Used,f,90934,2001,Black,4.3,Gasoline,ENC,Bose,Alloy,unsp,32,5995
430,Used,f,79646,2004,Black,4.3,Gasoline,Mid,Bose,Alloy,unsp,46,10487
430,Used,f,140043,2000,Gold,4.3,Gasoline,ESC,unsp,Alloy,unsp,33,7990
