trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,logprice
unsp,New,f,7,2015,Silver,unsp,unsp,SoA,unsp,unsp,unsp,0,5.127218219
550,New,f,11,2015,unsp,4.6,Gasoline,SoA,Premium,Alloy,unsp,58,5.102090526
550,New,f,1,2015,Blue,4.6,Gasoline,SoA,Premium,Alloy,unsp,68,5.018638096
550,New,f,5212,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.039473607
550,New,f,147,2014,Red,4.6,Gasoline,Pac,unsp,unsp,unsp,72,5.030093492
550,New,f,17,2015,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.050476427
550,New,f,7,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,19,82,5.098037713
550,Used,f,4130,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,18,114,5.041388737
550,New,f,11,2014,Silver,4.6,Gasoline,Pac,Premium,Alloy,unsp,63,5.030903177
550,New,f,5,2014,White,4.6,Gasoline,Pac,Premium,unsp,unsp,67,5.092825873
550,New,f,8,2014,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,71,4.993281885
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,83,5.071292734
550,New,f,8,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,66,5.035449751
550,New,f,11,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,38,5.093123881
550,New,f,13,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,60,5.042929733
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,19,18,5.066493646
550,New,f,87,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.022820008
550,New,f,11,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,57,5.00365437
550,New,f,6,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,22,5.054632203
550,New,f,9,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,48,5.05290546
550,New,f,8,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,2,5.098487975
550,New,f,5,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.038719486
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.026185853
550,New,f,11,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,89,5.059392999
550,New,f,56,2014,Blue,4.6,Gasoline,Pac,Premium,unsp,unsp,64,5.019427873
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,unsp,20,5,5.103204871
550,New,f,13,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,48,5.096996863
550,New,f,11,2015,Silver,4.6,Gasoline,Pac,Premium,unsp,20,89,5.066493646
550,New,f,9,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,19,17,5.04980315
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.031711355
550,New,f,1,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,1,5.035449751
550,CPO,f,3321,2015,Silver,4.6,Gasoline,SoA,unsp,Alloy,unsp,10,4.986749347
550,New,f,5,2015,Green,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.031145788
550,New,f,10,2015,White,4.6,Gasoline,SoA,Premium,unsp,unsp,77,5.06160325
550,New,f,7,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,18,85,4.979206814
550,New,f,20,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,54,5.049411861
550,New,f,16,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.082516096
550,New,f,8,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,83,5.031711355
550,New,f,50,2014,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,68,5.045459897
550,New,f,25,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,68,5.023149534
550,New,f,1486,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,66,5.019469401
550,New,f,15,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,19,76,5.060943242
550,New,f,27,2015,Black,4.6,Gasoline,New,unsp,unsp,20,3,5.039671843
550,New,f,8,2015,Blue,4.6,Gasoline,SoA,unsp,Alloy,18,63,5.034126904
550,New,f,13,2014,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,49,5.053059226
550,New,f,4098,2014,Black,4.6,Gasoline,New,unsp,unsp,20,11,5.075455713
550,New,f,15,2014,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,5.054172409
550,New,f,16,2014,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.060225524
550,New,f,10,2015,Silver,4.6,Gasoline,New,unsp,Alloy,18,108,5.060301129
550,New,f,10,2015,Silver,4.6,Gasoline,New,unsp,unsp,19,11,5.045068588
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,19,79,5.051866109
550,New,f,11,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,67,5.033966285
550,New,f,12,2014,White,4.6,Gasoline,New,unsp,Alloy,18,82,5.082138831
unsp,New,f,11,2015,Silver,4.7,Gasoline,New,unsp,unsp,unsp,0,5.036089684
550,New,f,10,2015,White,4.6,Gasoline,New,unsp,unsp,19,12,5.053692939
550,Used,f,5350,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,62,5.008174184
550,New,f,24,2015,Silver,4.6,Gasoline,ENC,Premium,Alloy,19,60,5.043106736
550,New,f,41,2015,Black,4.6,Gasoline,New,Premium,unsp,unsp,74,5.062826324
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,19,2,5.060943242
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,19,3,5.062826324
550,New,f,7,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30,5.054134071
550,New,f,5,2015,Red,4.6,Gasoline,New,unsp,unsp,unsp,3,5.043421228
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,5.045068588
550,New,f,9,2015,Black,4.6,Gasoline,New,unsp,Alloy,18,106,5.046748721
550,New,f,6,2015,Blue,4.6,Gasoline,New,Premium,unsp,unsp,74,5.052212836
550,New,f,17,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,68,5.033584576
550,New,f,8,2015,White,4.6,Gasoline,New,unsp,Alloy,unsp,87,5.037187371
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,79,5.043106736
550,New,f,39,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,5.034006445
550,New,f,7,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,2,5.103376055
550,New,f,15,2015,Black,4.6,Gasoline,ESC,Premium,Alloy,unsp,63,5.027451543
550,New,f,9,2014,White,4.6,Gasoline,ENC,Premium,Alloy,unsp,63,5.032014034
550,New,f,36,2014,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,61,5.08248018
550,New,f,3615,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,73,5.115011071
550,New,f,14,2015,White,unsp,unsp,SoA,unsp,unsp,unsp,0,5.075035726
550,New,f,18,2015,Gray,4.6,Gasoline,Mid,Premium,unsp,unsp,74,5.012098718
550,New,f,8,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,5.068872024
550,CPO,t,14591,2014,Brown,4.6,Gasoline,Mid,unsp,Alloy,unsp,84,4.954242509
550,Used,t,4864,2014,Silver,4.6,Gasoline,SoA,unsp,Alloy,unsp,89,4.999565488
550,New,f,7,2014,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,53,5.037087696
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,5.087515224
550,New,f,9,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,18,76,5.030903177
550,New,f,9,2015,White,4.6,Gasoline,Mid,unsp,unsp,19,19,5.075400956
550,New,f,12,2015,White,4.6,Gasoline,ENC,Premium,unsp,unsp,89,5.037187371
550,New,f,25,2015,Black,4.6,Gasoline,SoA,unsp,Alloy,18,63,5.052559286
550,New,f,10,2015,Silver,4.6,unsp,Mid,Premium,Alloy,unsp,56,5.025776778
550,New,f,6,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,66,5.070647299
550,New,f,15,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,19,78,5.060943242
550,New,f,10,2015,Silver,4.6,Gasoline,WNC,unsp,Alloy,18,63,5.083914503
550,New,f,8,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,1,5.045029437
550,New,f,11,2014,Black,4.6,Gasoline,WNC,unsp,Alloy,18,52,5.04389254
550,New,f,15,2015,Black,4.6,Gasoline,Mid,unsp,unsp,20,8,5.08570077
550,New,f,8,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,4,5.096788394
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,57,5.054134071
550,New,f,1,2014,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,66,5.14502539
550,New,f,7,2015,White,4.7,unsp,Mid,unsp,unsp,unsp,24,5.039255444
550,New,f,22,2015,Green,4.6,Gasoline,Mid,Premium,Alloy,unsp,74,5.041885921
550,New,f,11,2015,White,4.6,Gasoline,ENC,Premium,unsp,unsp,47,5.116076172
550,New,f,13,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,19,79,5.060943242
550,New,f,7,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,76,5.062826324
63,New,f,5,2015,Blue,5.5,Gasoline,SoA,unsp,unsp,unsp,0,5.246510891
63,New,f,37,2015,Blue,5.5,unsp,New,unsp,unsp,unsp,0,5.236285277
550,New,f,5,2015,Black,4.7,unsp,Mid,Premium,Alloy,unsp,68,5.14321784
550,New,f,40,2015,White,4.7,Gasoline,SoA,Premium,unsp,unsp,86,5.134081437
550,New,f,16,2015,Silver,4.7,Gasoline,SoA,Premium,Alloy,unsp,65,5.139107371
550,New,f,12,2015,Black,4.7,Gasoline,Pac,unsp,unsp,19,98,5.106785647
320,Used,f,134000,1997,Black,3.2,Gasoline,WSC,unsp,Alloy,unsp,30,3.698535493
420,Used,f,176047,1996,Silver,4.2,Gasoline,ESC,unsp,unsp,unsp,10,3.999782798
420,Used,f,194448,1998,Silver,4.2,Gasoline,Pac,unsp,unsp,unsp,0,3.652729696
420,Used,f,120701,1998,Gray,4.2,Gasoline,Pac,Premium,unsp,unsp,26,3.902818468
420,Used,f,89000,1998,Silver,4.2,Gasoline,WNC,Bose,Alloy,unsp,34,3.601516784
500,Used,f,199958,1995,Gray,5,Gasoline,SoA,Premium,Alloy,unsp,32,3.69862243
500,Used,f,181000,1995,White,5,Gasoline,SoA,unsp,Alloy,unsp,12,3.601516784
430,Used,f,205862,2000,Red,4.3,Gasoline,Pac,unsp,Alloy,unsp,10,3.875061263
430,Used,f,109121,2002,Red,4.3,Gasoline,WSC,Premium,Alloy,unsp,53,4.039414119
430,Used,f,161189,2001,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,12,3.845035994
430,Used,f,113183,2003,Silver,4.3,Gasoline,WSC,Premium,Alloy,unsp,48,3.929163383
430,Used,f,129131,2000,White,4.3,Gasoline,Pac,unsp,Alloy,unsp,72,3.918449742
430,Used,f,73302,2001,Silver,4.3,Gasoline,SoA,Premium,unsp,unsp,39,3.977723605
430,Used,f,96130,2002,Blue,4.3,Gasoline,Mid,unsp,unsp,unsp,6,3.944235844
430,Used,f,84266,2006,Gray,4.3,Gasoline,Mtn,Premium,Alloy,unsp,55,4.255151851
430,Used,f,77675,2006,White,4.3,Gasoline,WSC,Premium,Alloy,unsp,54,4.176091259
430,Used,f,116289,2005,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,58,4.041353202
430,Used,f,189691,2006,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,59,3.95371138
430,Used,f,112835,2000,Black,4.3,Gasoline,SoA,Bose,Alloy,16,91,3.937016107
430,Used,f,64257,2001,White,4.3,Gasoline,SoA,unsp,Alloy,unsp,23,4.037426498
430,Used,f,144500,2002,Silver,4.3,Gasoline,Mtn,unsp,Alloy,unsp,50,3.954001168
430,Used,f,55975,2000,White,4.3,Gasoline,Mid,Premium,Alloy,unsp,57,3.999782798
55,Used,f,81836,2004,Silver,5.4,Gasoline,Pac,unsp,Alloy,unsp,53,4.145351817
55,Used,f,61797,2005,Black,5.4,Gasoline,Mtn,unsp,Alloy,unsp,48,4.380030248
500,Used,f,117556,2001,Black,5,Gasoline,SoA,unsp,Alloy,unsp,20,3.698883137
500,Used,f,76149,2006,Gold,5,Gasoline,SoA,unsp,unsp,unsp,0,4.217457623
500,Used,f,151402,2000,Black,5,Gasoline,ESC,unsp,unsp,unsp,69,3.698970004
500,Used,f,140452,2002,Black,5,Gasoline,SoA,unsp,Alloy,unsp,51,3.902927096
500,Used,f,141141,2006,Silver,5,Gasoline,Pac,unsp,Alloy,unsp,54,4.039414119
500,Used,f,82982,2001,White,5,Gasoline,ESC,Bose,Alloy,16,49,3.977723605
500,Used,f,101656,2002,Black,5,Gasoline,Pac,unsp,unsp,unsp,0,3.947335676
500,Used,f,89814,2003,Black,5,Gasoline,SoA,unsp,Alloy,unsp,57,4.075546961
500,Used,f,71102,2000,Silver,5,Gasoline,SoA,unsp,unsp,unsp,1,3.949097125
500,Used,f,154000,2006,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,56,3.954242509
500,Used,f,60821,2006,White,5,Gasoline,SoA,unsp,unsp,unsp,1,4.342323966
500,Used,t,94249,2001,Silver,5,Gasoline,SoA,Premium,Alloy,unsp,21,4.037426498
500,Used,f,137917,2004,Blue,5,Gasoline,WSC,Premium,unsp,unsp,39,3.902818468
500,Used,f,154025,2000,Silver,5,Gasoline,Mtn,unsp,unsp,unsp,13,3.844787719
600,Used,f,55313,2004,Black,5.5,Gasoline,Mid,Bose,Alloy,unsp,31,4.289878683
600,Used,f,100102,2003,Gray,5.5,Gasoline,Pac,unsp,Alloy,unsp,45,4.113776284
600,Used,f,83086,2003,Gray,5.5,Gasoline,Mtn,Premium,unsp,unsp,39,4.174641193
600,Used,f,96258,2003,unsp,5.5,Gasoline,WNC,Bose,Alloy,unsp,58,4.145755624
600,Used,f,105258,2001,Silver,5.8,Gasoline,SoA,unsp,Alloy,unsp,20,4.10704029
600,Used,t,69869,2002,Black,5.8,Gasoline,WSC,Premium,Alloy,unsp,54,4.052270597
600,Used,f,88174,2002,Black,5.8,Gasoline,SoA,Bose,Alloy,unsp,30,4.17594647
600,Used,f,123420,2001,Blue,5.8,Gasoline,Mid,unsp,unsp,unsp,6,3.968249394
430,Used,f,117819,2004,unsp,4.3,Gasoline,WNC,unsp,unsp,unsp,6,4
430,Used,f,118000,2006,Gray,4.3,Gasoline,Mid,Premium,Alloy,unsp,56,4.173186268
430,Used,t,102215,2006,Silver,4.3,Gasoline,Mid,Premium,unsp,unsp,32,4.145972903
430,Used,f,113378,2003,Green,4.3,Gasoline,New,Bose,Alloy,unsp,12,3.844787719
500,Used,f,75984,2004,Black,5,Gasoline,SoA,unsp,Alloy,unsp,20,4.17594647
500,Used,f,93366,2005,Black,5,Gasoline,SoA,unsp,Alloy,unsp,36,4.145972903
500,Used,f,48831,2006,Silver,5,Gasoline,WSC,Harman Kardon,Alloy,17,33,4.341434525
500,Used,f,61393,2006,Gray,5,Gasoline,SoA,Bose,unsp,unsp,30,4.243013231
550,Used,t,30336,2007,White,5.5,Gasoline,Pac,Premium,Alloy,unsp,55,4.51839548
550,Used,f,75875,2007,Silver,5.5,Gasoline,New,unsp,Alloy,unsp,74,4.412174844
550,Used,f,76471,2007,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,8,4.38854522
550,Used,f,47719,2007,Red,5.5,Gasoline,SoA,unsp,unsp,unsp,0,4.579680725
550,Used,f,41880,2008,White,5.5,Gasoline,SoA,unsp,unsp,unsp,0,4.475496855
550,Used,f,59025,2008,Blue,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,49,4.517789512
550,Used,f,80835,2009,Black,5.5,Gasoline,WSC,Premium,Alloy,unsp,69,4.531478917
550,Used,f,41232,2009,Silver,5.5,Gasoline,Pac,Premium,Alloy,unsp,63,4.653202863
550,Used,f,99300,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0,4.380211242
550,Used,f,73101,2008,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,67,4.447142521
550,Used,f,48564,2008,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,23,4.531478917
550,Used,f,36194,2009,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,99,4.555094449
550,Used,f,92689,2007,Silver,5.5,Gasoline,Pac,Premium,unsp,unsp,24,4.380193146
550,Used,f,82294,2007,Black,5.5,Gasoline,Mtn,Harman Kardon,Alloy,unsp,30,4.431218975
550,Used,f,57598,2008,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,41,4.446630353
550,Used,f,63078,2008,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,59,4.491193547
550,Used,f,86098,2007,Gray,5.5,Gasoline,ENC,unsp,Alloy,unsp,62,4.33243846
550,Used,f,30891,2007,Gray,5.5,Gasoline,Pac,Premium,Alloy,unsp,61,4.554949256
550,Used,f,57497,2008,Black,5.5,Gasoline,ESC,unsp,Alloy,unsp,78,4.476961984
550,Used,f,79738,2008,Gray,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,23,4.380102655
550,Used,t,52897,2008,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,22,37,4.556181847
550,CPO,t,29729,2009,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,10,4.64234579
550,Used,f,114912,2007,White,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,10,4.290034611
550,Used,f,59137,2007,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,35,4.491291641
550,Used,f,51486,2007,Red,5.5,Gasoline,Pac,Premium,unsp,unsp,21,4.431058042
550,Used,f,84562,2007,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,49,4.361708953
550,Used,t,63666,2007,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,45,4.462323113
550,Used,f,91711,2008,Gray,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,75,4.363085243
550,Used,f,64491,2008,White,5.5,Gasoline,Pac,unsp,unsp,unsp,9,4.51839548
550,Used,f,69330,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,39,4.447080472
550,Used,f,128333,2007,White,5.5,Gasoline,SoA,unsp,unsp,unsp,66,4.332337449
550,Used,t,35341,2008,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,51,4.599883072
550,CPO,f,28738,2009,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,59,4.622214023
550,Used,f,88009,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,53,4.378397901
550,Used,f,99993,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,63,4.380211242
550,Used,f,73790,2007,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,66,4.414889822
550,Used,f,74759,2008,Black,5.5,Gasoline,Mtn,Premium,Alloy,unsp,62,4.462323113
550,Used,f,52543,2008,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,63,4.476846114
550,Used,f,149907,2007,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,79,4.203875623
550,Used,t,50414,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,70,4.518500779
600,Used,f,73480,2007,Silver,5.5,Gasoline,New,Premium,Alloy,unsp,60,4.488409689
63,Used,f,58703,2009,Gray,6.3,Gasoline,Mid,Premium,Alloy,unsp,82,4.623052779
63,Used,f,85247,2009,Black,6.3,Gasoline,Mtn,Harman Kardon,Premium,unsp,33,4.54344718
63,Used,f,59275,2008,Black,6.3,Gasoline,Pac,unsp,Alloy,unsp,55,4.662710623
63,Used,f,45873,2008,Black,6.3,Gasoline,Pac,Premium,Alloy,unsp,66,4.623042434
550,Used,f,41813,2010,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,35,4.602049134
550,Used,t,23159,2011,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,33,4.679773014
550,CPO,f,41750,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,48,4.707144188
550,CPO,f,13221,2010,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,90,4.680969718
550,Used,t,24696,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,0,4.862650075
550,CPO,f,29640,2011,Black,5.5,Gasoline,ESC,unsp,unsp,unsp,1,4.781547151
550,Used,t,25005,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,21,4.630427875
550,Used,f,29617,2010,White,5.5,Gasoline,Pac,Premium,Alloy,unsp,37,4.667368888
550,Used,f,58677,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,62,4.633417953
550,CPO,t,19757,2011,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,57,4.798567783
550,Used,f,92000,2010,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,4,4.505122834
550,CPO,f,56098,2010,Black,5.5,Gasoline,WSC,unsp,unsp,unsp,1,4.601994842
550,CPO,f,43391,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,70,4.681105499
550,Used,f,22856,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,53,4.631210324
550,Used,t,32004,2011,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,0,4.829303773
550,Used,f,43233,2011,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,27,4.689308859
550,Used,f,75145,2010,unsp,5.5,Gasoline,WSC,unsp,unsp,unsp,0,4.600842261
550,Used,f,28942,2011,Silver,5.5,Gasoline,ESC,unsp,Alloy,unsp,66,4.804820679
550,Used,f,34118,2011,White,5.5,Gasoline,ESC,unsp,unsp,unsp,34,4.672051654
550,CPO,t,17468,2011,Black,5.5,Gasoline,Pac,unsp,Alloy,unsp,41,4.778064383
550,Used,t,73311,2010,Black,5.5,Gasoline,Pac,Premium,unsp,unsp,6,4.579726449
550,CPO,t,12478,2013,Gray,4.6,Gasoline,SoA,unsp,Alloy,unsp,9,4.844359111
550,Used,f,30508,2013,Gray,4.6,Gasoline,Pac,unsp,unsp,unsp,0,4.806118897
550,Used,t,30767,2012,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,22,4.799285397
550,Used,f,24553,2012,Silver,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,80,4.679881942
550,CPO,f,23246,2013,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,82,4.851227764
550,CPO,t,22587,2013,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,71,4.856057904
550,Used,f,12437,2013,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,24,4.892044489
550,CPO,f,24144,2012,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,64,4.819491291
550,Used,f,37032,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,73,4.62323895
550,Used,t,21750,2012,Black,4.6,Gasoline,WSC,Premium,unsp,unsp,40,4.681223141
550,Used,f,16000,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,4.767155866
550,Used,t,16197,2013,Blue,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,77,4.861832998
550,CPO,f,24405,2012,White,4.6,Gasoline,WSC,Premium,Alloy,unsp,70,4.799181969
550,Used,t,36233,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,19,90,4.770564841
550,CPO,f,23633,2012,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,44,4.799278503
550,CPO,f,16729,2013,Gray,4.6,Gasoline,SoA,Premium,Alloy,unsp,70,4.838219222
550,Used,f,33436,2012,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,30,4.689752696
550,Used,t,73637,2012,Black,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,71,4.600972896
63,CPO,f,14813,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,73,4.954199078
63,CPO,t,32354,2012,Black,5.5,Gasoline,Mtn,Premium,Alloy,unsp,74,4.929372939
600,Used,t,15290,2012,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,77,4.857320433
63,Used,f,86762,2010,Black,6.3,Gasoline,SoA,unsp,unsp,unsp,15,4.680226699
550,Used,t,40514,2008,Blue,5.5,Gasoline,Mid,Premium,Alloy,unsp,64,4.4130985
550,Used,f,79194,2008,Silver,5.5,Gasoline,Pac,unsp,Alloy,unsp,44,4.447158031
550,Used,f,67151,2007,Black,5.5,Gasoline,WNC,Premium,Alloy,unsp,51,4.476396827
550,Used,f,69938,2009,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,92,4.469380136
550,Used,f,59170,2007,Blue,5.5,Gasoline,Mtn,Premium,unsp,unsp,56,4.505149978
550,Used,f,115000,2007,Gray,5.5,Gasoline,SoA,unsp,Alloy,unsp,48,4.33243846
550,Used,t,11675,2008,Silver,5.5,Gasoline,WNC,unsp,unsp,unsp,40,4.633468456
550,Used,f,57505,2008,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,78,4.54383222
550,Used,f,98474,2007,Blue,5.5,Gasoline,Mid,unsp,Alloy,unsp,43,4.414889822
550,Used,f,150514,2007,Gray,5.5,Gasoline,SoA,unsp,Alloy,unsp,62,4.300769341
550,Used,f,76133,2008,Gray,5.5,Gasoline,Mid,Premium,unsp,unsp,61,4.447142521
350,CPO,t,10616,2012,Black,3,Diesel,SoA,Premium,Alloy,unsp,64,4.844477176
350,CPO,f,2578,2013,Black,3,Diesel,SoA,Premium,Alloy,unsp,67,4.838597253
350,CPO,f,23677,2012,Black,3,Diesel,Mid,Premium,Alloy,unsp,70,4.785336955
350,CPO,t,28384,2012,Black,3,Diesel,Mid,Premium,Alloy,unsp,72,4.77079312
350,CPO,f,21388,2013,Black,3,Diesel,Mid,Premium,Alloy,unsp,71,4.844477176
550,CPO,f,37843,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,78,4.698961318
550,Used,f,28834,2010,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,74,4.602059991
550,CPO,f,1753,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,1,4.838219222
550,Used,t,48500,2011,unsp,5.5,Gasoline,WSC,unsp,Alloy,unsp,54,4.633417953
550,Used,t,27329,2011,White,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,23,4.806118897
550,Used,f,27647,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,84,4.633417953
550,Used,f,69260,2010,Silver,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,71,4.542576476
550,CPO,t,47005,2011,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,74,4.747093157
550,Used,t,51502,2010,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,47,4.579680725
550,Used,f,49022,2011,White,5.5,Gasoline,ESC,unsp,unsp,unsp,18,4.715919817
550,Used,f,22443,2011,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,58,4.792328642
550,Used,f,21553,2011,Blue,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,69,4.622214023
550,CPO,f,35430,2011,Silver,5.5,Gasoline,New,Premium,Alloy,unsp,66,4.724177528
550,CPO,f,21141,2011,Gray,5.5,Gasoline,Mid,Bang Olufsen,Alloy,unsp,53,4.755112266
